,FragmentID, SessionEndDate,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...,AreaLaHistoriaInvolucra,AreaEstaHistoriaMeEnseño,AreaLaLeccionImpactoEn,AreaEsImportante
1048,958e5cdf-de50-434d-8196-653e845e5e61,2019/08/06 16:12:25.878,Muy Feliz,Siempre,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,Sólo en este,17,9,2.Álvaro Marín Velasco,femenino,bueno primero encanta colegio profesores encanta dan clases excepto profesora beatriz gustan clases expresa bien hace respetar,mejor etapa,Salud,"Papá,mamá,Hermanos","Bachiller,Técnico",Pasa todo el tiempo,Total control,,,,,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1049,27e860ef-329a-404e-8af2-51e83607c11f,2019/08/01 20:16:48.107,Feliz,Siempre,Experiencia personal,Común,Se me va a olvidar,Nadie,En 3,11,5,10. Rodrigo Correa Palacio,femenino,experiencia maso menos buena maso menos mala profesores exigentes enojones experiencia año niños intensos migo fastidiosos profesores buenos migo,vida escuela,Justicia,"Papá,mamá,Hermanos","Primaria,Bachiller",Pasa todo el tiempo,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi/Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo/Comprender a los otros
1050,2cd27179-0570-43df-80b1-db45f04bcf96,2019/07/16 14:50:47.808,Indiferente,Siempre,Una opinión,Común,Por algun tiempo,Los profesores y las directivas,En 2,13,7,6. Camilo Mora,masculino,institución buena muchas capacidades todas oportunidades ser mejor pierde mucha clase aveces estudiantes hacen quieren profesores verdad colegio amañador lindo reformado dsde bueno,institución educativa camilo mora carrasquilla zona aprendizaje crecimiento personal,Educación / aprendizaje,"Papá,mamá,Hermanos",Postgrado (especialización maestría),Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
1051,828b42d6-b496-4bd8-a2c9-eaafd6141a19,2019/07/24 19:15:56.335,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Los profesores y las directivas,En 3,12,7,12. Samuel Barrientos,masculino,colegio bueno ambiente descansos tambienpero parece bien hacen profesores ejemplo profesor anibal hermananicolasque parce dan enseñanza solo dictan dan aprender tras hablan enrredado repiten colegio bueno,mas responsables estudiantes,Educación / aprendizaje,mamá,Bachiller,Pasa todo el tiempo,Total control,,,,,Profesores,,Oportunidades futuro,Ser el mejor
1052,8264f38d-f49c-4ad1-9fbb-c1222e79bf66,2019/08/01 15:15:45.796,Indiferente,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En más de 4,17,10,10. Rodrigo Correa Palacio,femenino,gusta colegio profesores caen mal groseros bobosme gustaria cambiar colegio restaurante profesores mas cupos metodo enseñan quiz tan horribles,mal colegio,Educación / aprendizaje,otros familiares,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades/Importancia de experimentar,Entender sucede alrededor,Comprender a los otros
1053,bf08bff2-247a-4324-b2bf-443722b7925b,2019/07/26 12:37:11.657,Indiferente,Hace seis meses,Experiencia personal,Muy rara y única,Por mucho tiempo,Nadie,Sólo en este,14,6,4. Benedikta Zur Nieden,masculino,pues diria bien pues conoci amigos nuevos mas gente nueva,vida escolar,Tecnología,Papá,Bachiller,Novedoso,Poco control,,,,,Familia comunidad amigos,Importancia de experimentar,Relación demás,Comprender a los otros
1054,40f74b4b-edda-4f08-b852-3acf109fa334,2019/07/18 12:13:47.698,Muy Feliz,Hace un año,Experiencia personal,Pasa todo el tiempo,Por siempre,Nadie,En 3,11,6,9. Reino de Bélgica,femenino,llegue colegio hice amigos penosa molestaban color piel sentia mal seguia despues hicimos amigos salon jugabamos descanso terrasa,valery amigos año pasado,Bullying / matoneo,"mamá,otros familiares,otros","Bachiller,Técnico",,,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Neutro,Oportunidades futuro,Comprender a los otros
1055,bdac064b-2ee7-40b9-bf50-69c92efd17e8,2019/07/15 15:14:44.314,Muy Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,En 2,17,9,4. Benedikta Zur Nieden,femenino,vida escolar problemas bullying racismo clasificarnos personas según nivel económico participación docentes sido solución fácil duradera resolver problemas asi destacaria cierto modo ciertos profesores involucran activa participativa mente,igualdad mas bullying,"La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo,Valores,Justicia,Relación con los compañeros,Relación con los profesores",otros,Pregrado (profesional),Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Relación demás,Comprender a los otros
1056,c7430070-f6e5-4faf-bb57-37408bae153f,2019/07/18 12:20:11.649,Feliz,Hace dos años,Una opinión,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,14,6,9. Reino de Bélgica,masculino,colegio reino bélgica parece bonito agradable parece enseñan forma adecuada merece falta acostumbrarme,colegio enseñanzas,Comida,"mamá,Hermanos,otros familiares,otros",Técnico,,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,
1057,437040d7-1f0b-4557-931b-545b812ad983,2019/07/24 13:58:38.171,Muy Feliz,Hace seis meses,Experiencia personal,Común,Se me va a olvidar,Nadie,En 2,13,6,7. Jesús Amigo,femenino,primer dia llegue colegio senti rara incomoda mundo mirabapero despues normal empese hacer amigos rapido,primer dia colegio,Relación con los compañeros,"Papá,mamá,Hermanos",Bachiller,,,,,,,A mi,Importancia de experimentar,Relación demás,Trabajar en equipo
1058,430186a0-a0d2-4749-963e-c01aa34751f5,2019/07/22 13:31:04.914,Muy Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Nadie,En 3,11,4,11. San Benito,masculino,primero muestro colegio pisos organiado bonito profesoras educan salones biblioteca sala computadores,intitución inteligente,Educación / aprendizaje,"Papá,mamá",Primaria,Pasa frecuentemente,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1059,dd46f75c-d539-4ace-84db-13a184e7b591,2019/08/06 18:58:26.691,Feliz,No se,Experiencia personal,Muy rara y única,Se me va a olvidar,Los compañeros,Sólo en este,9,5,2.Álvaro Marín Velasco,masculino,gustan clases juliosilvia gustan clases julio divertidas clases silvia cuenta historias,jugar futbol,Tecnología,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Importancia de experimentar,Relación demás,Trabajar en equipo
1060,ab0ec21a-90d3-4a8e-a3f3-69f415143eb5,2019/07/16 16:20:54.949,Indiferente,Siempre,Una experiencia que alguien te compartió,Común,Se me va a olvidar,Nadie,Sólo en este,11,6,6. Camilo Mora,femenino,cole bueno malo descanso estudiantes tiran basura suelo demas estudiantes groseros,colegio grandioso,"La seguridad en el colegio,Comida",Hermanos,Bachiller,Completamente novedoso,Total control,,Me interesa mucho / Importa mucho para mi futuro,,,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1061,f0d8bfea-39f5-47a3-8d4c-7a7fc19ff535,2019/08/06 14:40:06.349,Indiferente,Hace dos años,Experiencia personal,Común,Por siempre,Nadie,En 3,13,8,2.Álvaro Marín Velasco,masculino,gustan clases ciencias naturales profesora esmuy comprensiva sabe explicar bien siempre clases buena actitud vez paso entendi tema salida explique mejor profesora colegio,despertar mejor,"Educación / aprendizaje,Relación con los profesores","mamá,otros familiares",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Comprender como son cosas,Oportunidades futuro,Ser el mejor
1062,a17a846c-d718-494b-8984-71864e70da43,2019/07/16 16:13:06.162,Muy Feliz,Siempre,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,11,6,6. Camilo Mora,femenino,ami gusta colegio colegio hacemos actividades actos civico tan bien profesores acemos actividades divertidas buen ambientey presenta bullyn ago nuevos amigos historia pequeña vivi unas aventuras maravillosas nunca olvidare aunque vivi unas emvarazosas lose unas aventuras limite,maravillosa aventura limite,"La seguridad en el colegio,Valores,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos,otros familiares",Primaria,Completamente novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Neutro,Nuevas conocimientos habilidades,Neutro,Trabajar en equipo
1063,f73a90b3-d62d-4957-8750-266fdbe712f5,2019/07/16 16:23:21.220,Feliz,No se,Experiencia personal,Común,Se me va a olvidar,Los compañeros,Sólo en este,11,6,6. Camilo Mora,femenino,colegio bueno auque cosas mejorar indisiplina basura orden colegio,feliz,Comida,"Papá,mamá",Bachiller,Pasa todo el tiempo,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Neutro,Nuevas conocimientos habilidades/Importancia de experimentar,Entender sucede alrededor,Comprender a los otros
1064,bc54dce4-30fd-4ca3-bcad-e84bdbbc1432,2019/07/23 16:16:20.480,Feliz,El mes pasado,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,7,2,5. Caicedo,masculino,primer día clase música enseñaron bailar gusta,clases baile,Educación / aprendizaje,mamá,Pregrado (profesional),Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Comprender como son cosas,Oportunidades futuro,Trabajar en equipo
1065,f274f322-0fd2-4471-9d63-98397c485165,2019/07/18 15:03:12.682,Muy Feliz,Hace más de dos años,Experiencia personal,Común,Se me va a olvidar,Nadie,En 2,16,9,9. Reino de Bélgica,femenino,pues diría buen servicio ofrecen muchas cosas buenas educación cada estudiantes institución,pensamientos pocos positivos,Relación con la familia,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,Importancia de experimentar,Entender sucede alrededor,
1066,fa4d06b7-0776-4516-98ae-042a0723339f,2019/07/24 21:40:46.526,Indiferente,Siempre,Experiencia personal,Muy rara y única,Por siempre,Nadie,En más de 4,14,7,12. Samuel Barrientos,masculino,experiencias colegio buenas malas ello aprende maspues colegio chevere alumnos buenas personas hermana chucha,experiencia,Ninguna de las anteriores,otros,Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
1067,7434ebf3-586e-4a6d-a62f-4da566f42270,2019/07/24 16:16:02.317,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Nadie,En 2,15,9,12. Samuel Barrientos,femenino,colegio parece bueno falta arreglos resto bien ahi profesores aguanta bueno trato mejorar cosas presentar trabajos pues naa notas mejores padres regañan siempre tarde temprano aprende hacer cosas bien muchas oportunidades aprovechado amigos bueno,cosas vida,"Educación / aprendizaje,Relación con los compañeros,Relación con los profesores","mamá,otros familiares",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Comprender como son cosas,Relación demás,Ser el mejor
1068,7fb5ae6b-57b4-4162-8a4c-92009f5fe372,2019/07/15 16:56:20.035,Muy Triste,Hace un año,Experiencia personal,Común,Por siempre,Nadie,En 3,14,8,11. San Benito,femenino,año pasado conocí mejores personas vida amiga vivía aquí mismo llevaba estudiando aquí abrió colegio contó cada historias colegio enseño cada cosas vivía día día aquí colegio,amistades colegio,Valores,mamá,Bachiller,,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1069,84f4a7e2-12b1-45da-bb58-14a50ce548b0,2019/07/15 16:27:44.371,Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Los profesores y las directivas,Sólo en este,14,9,4. Benedikta Zur Nieden,femenino,colegio grande granja aunque dejan entrar disfrutar casi bueno conejos aparte buenos profesores educan mejor futuro ademas biblioteca podemos disfrutar tiempos libres lado colegio queda biblioteca san javier pues colegio cosas buenas cosas malas casos presenta bullinying mayoría niños dice queda callado miedo niños problemas familiares colegio cuenta ven pasa grave creo deberíamos tener psicólogo grupo aconsejando desahogando verdad necesitamos alguien contarle dificultades pesar colegio chevere,benedikta fortalezas debilidades,"La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo,Relación con los compañeros,Relación con la familia","mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Familia comunidad amigos,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
1070,9e582a9d-4aa9-401d-b818-c18e93605db9,2019/07/15 16:22:04.613,Muy Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En más de 4,15,9,4. Benedikta Zur Nieden,femenino,colegio institución aprendizaje primero varias instalaciones estudiantes dificultades caminartiene granja disfrutar aire libre animales cerca hermoso compartir tantas personas,colegio,"Educación / aprendizaje,Valores,Salud,Justicia,Innovación / creatividad","Papá,mamá,Hermanos","Bachiller,Técnico",Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
1071,38976dae-f2fa-440f-9baf-c005cfef740b,2019/07/16 13:04:08.681,Triste,Siempre,Experiencia personal,Común,Por siempre,Los compañeros,En más de 4,15,10,6. Camilo Mora,femenino,colegio lleno personas quieren salir adelante pesar tantos problemas prensentan unidos buenas personas pesar indisciplina generamos estudiantes histora quieren salir adelante pasado cosas horribles impide continuar buenos amigos compañeros clase juzgan apariencias tropesado vida millones veces millones veces levamtado rinden aunque pensado hacerlo hacen muchas razones luchar estan aca estudiandoluchando quieren propongan van lograr colegio colegio lleno guerreros valiente siento afortunada estudiar aca mejor colegio,guerreros camilo mora,"Educación / aprendizaje,Relación con los compañeros","Papá,Hermanos",Bachiller,Pasa frecuentemente,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Importancia de experimentar,Neutro,Neutro
1072,e33f6e85-f6a8-4d5c-b2d2-5c3a62d12ce1,2019/08/01 16:04:33.845,Feliz,No se,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 2,13,7,1.Alfonso López Pumarejo,masculino,buenolo bueno conseguimos amigos aprendemos nuevas cosas,escuela,"Tecnología,Educación / aprendizaje,Comida,Salud,Innovación / creatividad,Relación con la familia","Papá,mamá,Hermanos",Pregrado (profesional),Novedoso,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi/Profesores,Nuevas conocimientos habilidades/Importancia de experimentar,Relación demás/Entender sucede alrededor,Trabajar en equipo
1073,64817fb6-4905-4630-bf2c-c22d075f12e8,2019/07/18 13:34:16.943,Feliz,Hace más de dos años,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,En 2,13,8,9. Reino de Bélgica,femenino,colegio bueno enseñan profesores buenos comprendiendo alumnos,vida institucion educativa,Educación / aprendizaje,"Papá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
1074,be3be4cf-43bb-4bb3-874b-5f972e039130,2019/07/15 17:01:03.098,Feliz,No se,Una opinión,Común,Por siempre,Los compañeros,En 3,16,8,11. San Benito,masculino,niño pastillas grado enferman alos compañeros,pastillas,Relación con los compañeros,"Papá,mamá,Hermanos",Bachiller,,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,,,,Ser el mejor/Comprender a los otros
1075,68c9b156-ec65-44e2-a2e5-dd3c9d517c84,2019/07/24 20:44:08.832,Indiferente,Siempre,Una opinión,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,14,7,12. Samuel Barrientos,femenino,colegio aburridor profeson amargadosque bueno ala vez orible profesores cansones,colegio bipolar,"Educación / aprendizaje,Valores","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Comprender como son cosas,Oportunidades futuro,Comprender a los otros
1076,36341ee8-0240-4168-8c6d-71c6216f457b,2019/08/01 12:40:08.968,Feliz,Hace seis meses,Experiencia personal,Común,Por algun tiempo,Nadie,En 3,13,7,10. Rodrigo Correa Palacio,masculino,hace tiempo llegue colegio parecio buen colegio habia buenos profesores empezaba gustar colegio tenia malo estudiantes molestan pequeño dema bien,noticias rodrigo,Educación / aprendizaje,"Papá,mamá,Hermanos",Pregrado (profesional),Novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
1077,ff581c35-f7a5-4652-b11f-1fafad372a5f,2019/07/22 12:53:18.883,Feliz,Hace más de dos años,Experiencia personal,Común,Por algun tiempo,Todo el mundo,En 2,11,5,3. Bello Oriente,masculino,día llegue institución amigos trataron bien quieren amigo compañeros trataban mal trocito ami importaba,primer día institución,Bullying / matoneo,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Neutro
1078,0d089965-286f-4300-904b-a8655d4d08d7,2019/07/22 18:44:38.149,Muy Feliz,Siempre,Una experiencia que alguien te compartió,Pasa todo el tiempo,Se me va a olvidar,Los compañeros,Sólo en este,10,5,8. Guadalupe,femenino,siento feliz aqui escuela enceñan muchas cosas buenas leer mas compañeras buena persona dan cariño amor,historia escuela,"Educación / aprendizaje,Innovación / creatividad,Relación con los profesores","Papá,mamá,Hermanos",Pregrado (profesional),,,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Comprender como son cosas,Relación demás,Ser el mejor
1079,fb5a1d80-6212-461c-abe4-591eb2565937,2019/07/22 13:10:00.537,Feliz,Hace un año,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Nadie,En más de 4,16,9,8. Guadalupe,femenino,recorrido instituciones diferentes nunca problemas experiencia maravillosa compartes amigos distraes pesar profesores pongan mucha tarea siempre colegio sera maravillosa experiencia,maravillosas experiencias,"Educación / aprendizaje,Relación con los compañeros","Papá,mamá,Hermanos","Primaria,Bachiller",Completamente novedoso,Control,Me interesa mucho / Importa poco para mi futuro,,Me interesa mucho / Importa poco para mi futuro,,Profesores,Importancia de experimentar,Oportunidades futuro,Comprender a los otros
1080,5c7cb02d-36ab-454a-89da-66a5551a6bda,2019/08/06 15:26:34.940,Muy Feliz,Siempre,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En más de 4,17,10,2.Álvaro Marín Velasco,masculino,colegio elegancia cuenta profesores buenos expresan bien hacia alumnos colegio cuenta ambiente saludable,intocables,"Educación / aprendizaje,Valores",otros familiares,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,,,,,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1081,0011c4b6-8828-4aac-8d11-9b200f24d3a3,2019/07/18 15:02:13.144,Muy Feliz,No se,Una opinión,Pasa una vez cada tanto,Por siempre,Los compañeros,En 2,11,5,1.Alfonso López Pumarejo,masculino,exelente aprendisaje bien niños aprenden mas verdad bonita dentro afuera llama santiago santa maria,escuela mas organisada,Educación / aprendizaje,otros familiares,Técnico,,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Oportunidades futuro,Trabajar en equipo
1082,64fc65ef-b20b-4d43-af30-1f56af13532d,2019/07/22 14:44:21.831,Indiferente,Hace seis meses,Una opinión,Muy rara y única,Por siempre,Los compañeros,En 2,15,10,8. Guadalupe,masculino,colegio chimba veces pofres pasan cansones especial coordinador,estudiantes dicen profes cansones,Educación / aprendizaje,"mamá,otros",Primaria,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1083,ae419632-a571-49f5-9083-326c3cca165a,2019/07/16 13:51:18.297,Feliz,Hace un año,Experiencia personal,Pasa una vez cada tanto,Por algun tiempo,Los compañeros,En 3,15,10,6. Camilo Mora,masculino,día hicimos torneo play pasamos toda tarde riéndonos pasando buen rato,sonrisas play,Relación con los compañeros,"Papá,mamá,Hermanos",No tiene educación formal,Completamente novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1084,12cb45ff-3123-4c2c-b812-94cc2eebe560,2019/07/24 18:18:09.982,Indiferente,Siempre,Una opinión,Muy rara y única,Por algun tiempo,Nadie,Sólo en este,14,7,12. Samuel Barrientos,masculino,día pregunte sirve colegio ahora viviendo preguntalo gusta colegio recursos ambiente enseñanza menos gusta profesores estrictos,disgustos gustos,"La seguridad en el colegio,Relación con los profesores","mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,,Nuevas conocimientos habilidades,Oportunidades futuro,Comprender a los otros
1085,5d74b4f4-b2f2-4df0-b59a-1eec6c26cad7,2019/07/22 13:50:41.133,Muy Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Los compañeros,En 3,11,4,3. Bello Oriente,femenino,primer dia yege tenia amiguitas aora ten amigos,primer dia yege,La seguridad en el colegio,"mamá,Hermanos",Primaria,Pasa todo el tiempo,Poco control,,Me interesa mucho / Importa poco para mi futuro,,,A mi,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1086,99f716b0-555c-4579-a02d-bb4493f71a42,2019/07/18 16:02:38.006,Indiferente,Siempre,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En 3,12,5,1.Alfonso López Pumarejo,masculino,sacar buenas notas tener amigos apoyen,buena istori,"Educación / aprendizaje,Justicia",mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás/Entender sucede alrededor,Trabajar en equipo/Ser el mejor
1087,3884ce2a-2924-463c-a623-bbca81bd46b8,2019/07/15 15:31:10.773,Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,16,11,4. Benedikta Zur Nieden,femenino,colegio bueno enseñan muchas cosas referentes parte académica aunque creo debería ser mas dinámicomostrarnos vida colegio ademas mas arte mas educación creo enseñan casa colegio tan malo practicarlo,rutina colegio,Educación / aprendizaje,"mamá,otros familiares",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Oportunidades futuro,Ser el mejor
1088,09b8f2a2-58bb-44b9-8279-be0197d29ce2,2019/07/26 13:24:06.261,Muy Feliz,Siempre,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,14,6,4. Benedikta Zur Nieden,masculino,colegio bueno buenas condiciones,benedikta buenas condiciones estudio,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,,,,,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
